ID,Nome_Empresa,Receita_Anual,Margem_Liquida,Endividamento,Setor,Regiao,Tempo_Operacao,Auditoria_Externa,Rating_Credito,Tipo_Empresa,Politica_Sustentabilidade,Estrategia_Expansao,Gestao_Risco,Cobertura_Seguros,Maturidade_Digital,Governanca_Corporativa,Cultura_Inovacao,Relacao_Comunidade,Risco_Credito,Risco_Compliance,Risco_Mercado
629,Norton Inc,4563418,0.0020799168714466503,0.4176937096839339,Manufatura,América do Norte,28,0,0.13722714661687108,Multinacional,Média,Parcerias,Decentralizada,Básica,Inicial,Alta,Conservadora,Excelente,1,1,0
630,Zhang-Harris,9871802,-0.1236232577639752,1.5232348008654344,Financeiro,América Latina,41,1,0.9376614606165921,Multinacional,Baixa,Aquisições,Decentralizada,Ampla,Intermediária,Alta,Inovadora,Ruim,0,0,0
631,Warner-Woods,4445760,0.255358153454201,1.5378894040967803,Saúde,Ásia,23,1,0.3519297707317768,MEI,Média,Aquisições,Centralizada,Nenhuma,Inicial,Média,Inovadora,Ruim,1,0,0
632,West-Lee,7253768,0.3356336051890492,0.9483057773122778,Saúde,América Latina,45,0,0.4461492564571695,MEI,Média,Orgânica,Decentralizada,Básica,Inicial,Média,Conservadora,Ruim,0,0,0
633,"Martin, Perez and Brown",3351298,0.4479723816164982,1.2003194189662187,Manufatura,Ásia,23,1,0.6716602309978987,MEI,Alta,Parcerias,Centralizada,Ampla,Inicial,Média,Conservadora,Regular,0,0,0
634,Murphy PLC,4565150,0.10672064248839133,0.19115575189564832,Saúde,América do Norte,28,0,0.33390247152655395,Limitada,Média,Orgânica,Decentralizada,Nenhuma,Intermediária,Média,Conservadora,Regular,1,0,0
635,"Higgins, Martin and Park",8489012,0.43096295471191093,1.8900640927048287,Financeiro,América Latina,43,0,0.25425916098893053,S.A.,Baixa,Orgânica,Decentralizada,Nenhuma,Avançada,Média,Conservadora,Boa,1,0,0
636,"Hart, Robinson and Jones",7349903,0.41452381132892924,1.4183739505676176,Manufatura,Europa,47,1,0.6310493932702206,S.A.,Média,Orgânica,Decentralizada,Básica,Inicial,Fraca,Neutra,Boa,0,0,0
637,Ross LLC,4997590,0.02203700173577899,0.23857852448601707,Saúde,América Latina,26,0,0.02498408228184945,Multinacional,Média,Orgânica,Centralizada,Ampla,Inicial,Média,Neutra,Boa,1,1,0
638,Collins-Thomas,6289573,0.4082304378783997,1.7338141431051652,Tecnologia,Ásia,25,0,0.7207251120266789,S.A.,Média,Parcerias,Decentralizada,Nenhuma,Inicial,Alta,Neutra,Boa,0,0,0
639,Nelson-Davis,1423483,0.06297057631720851,1.220276985354851,Tecnologia,América do Norte,29,1,0.5140233698765098,Limitada,Média,Orgânica,Centralizada,Ampla,Avançada,Média,Inovadora,Ruim,0,0,0
640,Jones-Perkins,1822320,0.007808492192196524,0.18270702262,Financeiro,Ásia,19,0,0.6057537305209344,MEI,Média,Aquisições,Centralizada,Básica,Intermediária,Fraca,Conservadora,Regular,0,1,0
641,Nguyen Group,2432517,0.2543522611560751,2.427058544435429,Saúde,América Latina,33,0,0.6318801592468851,Multinacional,Alta,Aquisições,Decentralizada,Nenhuma,Intermediária,Alta,Neutra,Regular,1,0,0
642,Morales-Brewer,3296340,0.029866859519556716,2.377869143414657,Financeiro,América Latina,36,0,0.5270501564925637,Multinacional,Baixa,Aquisições,Centralizada,Ampla,Intermediária,Fraca,Conservadora,Regular,1,1,0
643,Jordan Group,8651881,0.2411461238304009,1.3309657987532741,Manufatura,Europa,14,0,0.582533777440736,S.A.,Alta,Parcerias,Decentralizada,Básica,Intermediária,Alta,Conservadora,Regular,0,0,0
644,Holmes Ltd,5487408,0.22688226384908614,0.3248138096941845,Tecnologia,América do Norte,14,0,0.6837882008898746,Multinacional,Baixa,Orgânica,Decentralizada,Básica,Inicial,Média,Inovadora,Boa,0,0,0
645,"Fitzgerald, Gay and Chase",5792493,0.19440724914392113,1.9110909318366203,Manufatura,América do Norte,35,0,0.7531188471796741,MEI,Baixa,Parcerias,Centralizada,Nenhuma,Avançada,Fraca,Inovadora,Ruim,1,0,0
646,Fisher LLC,8347752,0.06629379296295836,1.2806346402537496,Saúde,América Latina,30,0,0.7274523912861205,Multinacional,Baixa,Orgânica,Decentralizada,Ampla,Inicial,Alta,Neutra,Regular,0,1,0
647,Fisher-Jones,1187341,0.1839498051560337,0.8258739478945117,Financeiro,América do Norte,28,1,0.8696164577322617,MEI,Baixa,Parcerias,Decentralizada,Nenhuma,Avançada,Média,Neutra,Excelente,0,0,0
648,"Martin, Gray and Farrell",6295200,0.21753983248979508,1.2794036260685362,Financeiro,Europa,17,1,0.18944343316740275,Limitada,Baixa,Parcerias,Centralizada,Nenhuma,Intermediária,Alta,Inovadora,Ruim,1,0,0
649,Sellers-Salas,4077266,0.18198082194683135,1.3538659489731146,Financeiro,Ásia,3,0,0.40114796949179754,Limitada,Média,Orgânica,Centralizada,Ampla,Avançada,Fraca,Inovadora,Excelente,0,0,1
650,Faulkner-Bond,5658956,0.11109361692584105,1.4505080776536141,Manufatura,América do Norte,16,0,0.9477960660144571,MEI,Alta,Parcerias,Centralizada,Ampla,Inicial,Fraca,Conservadora,Ruim,0,0,0
651,Cooley and Sons,3131756,-0.18973306006761534,1.1589369127727835,Tecnologia,América Latina,46,1,0.3965905743863297,S.A.,Alta,Orgânica,Centralizada,Ampla,Inicial,Fraca,Conservadora,Ruim,1,0,0
652,Norman PLC,943523,0.21094319539080564,1.553812727533736,Manufatura,Ásia,30,1,0.12487007690592267,Multinacional,Média,Aquisições,Centralizada,Básica,Intermediária,Fraca,Neutra,Ruim,1,0,0
653,Castro-Anderson,9034845,-0.08208893040009627,2.3049633054553054,Manufatura,Ásia,29,1,0.5254451263621795,S.A.,Baixa,Aquisições,Centralizada,Básica,Inicial,Média,Neutra,Excelente,1,0,0
654,Hernandez-Harris,4140479,0.2498031782630327,0.9694434090366187,Saúde,Europa,45,1,0.10949097255446216,Multinacional,Alta,Aquisições,Decentralizada,Ampla,Inicial,Alta,Inovadora,Regular,1,0,0
655,Lopez-Robertson,192193,0.33154102954600617,1.8417195117278777,Saúde,América Latina,15,1,0.2028532387278652,Limitada,Média,Parcerias,Centralizada,Básica,Avançada,Média,Neutra,Regular,1,0,1
656,Mullins-Williams,1286887,0.150311716391519,2.246686136378157,Saúde,América do Norte,46,0,0.9983187565709567,Limitada,Média,Aquisições,Centralizada,Nenhuma,Inicial,Fraca,Conservadora,Excelente,1,0,0
657,Pena PLC,8996761,0.1796545654858168,1.1943502618238486,Tecnologia,América Latina,25,1,0.541362638396132,Limitada,Alta,Orgânica,Decentralizada,Ampla,Intermediária,Alta,Inovadora,Regular,0,0,0
658,Brown-Schroeder,3434817,0.46603499176619373,1.1642940073165697,Tecnologia,Ásia,38,1,0.284058389040429,Multinacional,Alta,Aquisições,Decentralizada,Nenhuma,Intermediária,Fraca,Conservadora,Boa,1,0,0
659,Simpson LLC,2815514,0.3930171529608019,1.5450807648514708,Saúde,América Latina,42,1,0.9947749545739061,Limitada,Baixa,Aquisições,Centralizada,Ampla,Inicial,Média,Inovadora,Regular,0,0,0
660,Meyers and Sons,2758571,0.4399655611660289,1.5193762226139713,Saúde,América do Norte,47,0,0.9665589185551432,Limitada,Baixa,Parcerias,Centralizada,Nenhuma,Intermediária,Média,Inovadora,Boa,0,0,0
661,Parker Ltd,4934357,0.36963640182371044,2.0358144215830647,Tecnologia,América do Norte,38,0,0.44073904108426354,Limitada,Alta,Orgânica,Decentralizada,Ampla,Avançada,Média,Conservadora,Boa,1,0,0
662,Miller Inc,7202173,-0.12375716070728801,1.2435601210679024,Financeiro,Europa,23,0,0.2604031087879084,Limitada,Baixa,Parcerias,Centralizada,Nenhuma,Avançada,Alta,Neutra,Boa,1,1,0
663,Riley-Landry,4992472,-0.09570570082086371,2.4906950791346585,Tecnologia,América do Norte,25,0,0.83839963809219,S.A.,Média,Parcerias,Centralizada,Ampla,Inicial,Alta,Neutra,Excelente,1,1,0
664,"Logan, Bright and Dunlap",581680,0.16863665808827166,0.24273176528147386,Tecnologia,América do Norte,42,0,0.7156207169717858,Limitada,Baixa,Orgânica,Decentralizada,Ampla,Inicial,Fraca,Neutra,Regular,0,0,0
665,Richardson Inc,5265679,-0.02775123884140125,0.10760283659368418,Tecnologia,América Latina,7,0,0.6869414350035103,Limitada,Baixa,Parcerias,Centralizada,Básica,Avançada,Alta,Neutra,Regular,0,1,0
666,"Watson, Faulkner and Roth",6280142,0.1336868325288114,1.636475947743097,Saúde,América Latina,22,1,0.8931137413224726,S.A.,Média,Orgânica,Decentralizada,Nenhuma,Intermediária,Alta,Conservadora,Excelente,0,0,0
667,"Lin, Hendricks and Martinez",5387118,0.07605572667284512,0.8162437896685041,Financeiro,Ásia,17,0,0.6894171338713246,S.A.,Baixa,Aquisições,Centralizada,Básica,Inicial,Média,Inovadora,Excelente,0,1,0
668,"Doyle, Gibson and Allison",4200673,0.1845899669013173,0.6769177328787611,Tecnologia,Europa,18,0,0.28379794304154915,Multinacional,Média,Orgânica,Decentralizada,Nenhuma,Inicial,Fraca,Conservadora,Regular,1,0,0
669,Cruz PLC,1634026,0.32281300129507584,0.848557792010273,Saúde,América Latina,49,1,0.6938631618757323,MEI,Baixa,Orgânica,Decentralizada,Básica,Intermediária,Média,Neutra,Excelente,0,0,0
670,Martinez and Sons,8804434,0.30084363496949207,0.7145141562518903,Manufatura,América do Norte,41,0,0.30581351128366396,Limitada,Alta,Orgânica,Decentralizada,Ampla,Inicial,Fraca,Neutra,Excelente,1,0,0
671,Garcia-Nichols,3567366,0.164863892739734,0.17389611918507483,Manufatura,Ásia,10,1,0.759238979656995,Limitada,Baixa,Parcerias,Centralizada,Básica,Intermediária,Fraca,Conservadora,Boa,0,0,0
672,"Clark, Costa and Henry",427359,0.3756753931719406,2.4316793017374128,Tecnologia,América Latina,10,1,0.619747854491566,Limitada,Alta,Orgânica,Decentralizada,Básica,Intermediária,Alta,Inovadora,Excelente,1,0,1
673,"Fitzgerald, Leon and Martinez",417537,0.10160346407662331,0.6297891722866762,Manufatura,Europa,7,0,0.07741155198475058,Multinacional,Alta,Orgânica,Centralizada,Ampla,Intermediária,Média,Conservadora,Boa,1,0,1
674,Johnston-Castaneda,7053757,0.4277000028880856,1.8616714302143351,Financeiro,Europa,48,1,0.512835362435142,Limitada,Alta,Orgânica,Decentralizada,Básica,Intermediária,Alta,Conservadora,Ruim,1,0,0
675,Oconnor PLC,650222,-0.15010381096138528,1.9302313472660206,Manufatura,Ásia,38,1,0.34330096919574093,MEI,Alta,Aquisições,Decentralizada,Ampla,Intermediária,Alta,Conservadora,Boa,1,0,0
676,Hayes-Zimmerman,5075026,0.46826202102331516,2.33021775521735,Manufatura,Ásia,27,1,0.32857063273229425,S.A.,Alta,Orgânica,Decentralizada,Nenhuma,Avançada,Alta,Inovadora,Boa,1,0,0
677,"Noble, Davis and Carpenter",7895134,0.2582851570019437,0.17331869702411193,Financeiro,Ásia,33,1,0.6022563023772572,Multinacional,Média,Parcerias,Centralizada,Básica,Intermediária,Fraca,Conservadora,Excelente,0,0,0
678,"Hansen, Burton and Black",2673619,0.06605215625604367,2.192916012272818,Tecnologia,Ásia,1,0,0.3223248244694249,S.A.,Média,Orgânica,Centralizada,Ampla,Avançada,Média,Conservadora,Regular,1,1,1
679,Diaz Ltd,2553752,-0.06199211139898588,1.3653428340155205,Tecnologia,Ásia,44,1,0.7768937482048727,Limitada,Média,Orgânica,Decentralizada,Ampla,Intermediária,Média,Neutra,Ruim,0,0,0
680,"Beard, Taylor and Mathis",9852741,0.1354282606105199,1.6181058639179868,Financeiro,América do Norte,34,0,0.07079143601117444,Limitada,Alta,Aquisições,Centralizada,Básica,Inicial,Alta,Conservadora,Ruim,1,0,0
681,Henderson and Sons,7365760,-0.06380917377028934,1.6467286650904807,Financeiro,América do Norte,4,1,0.6603882523958254,Limitada,Baixa,Orgânica,Centralizada,Nenhuma,Avançada,Fraca,Neutra,Ruim,0,0,1
682,Ryan-Martin,1453038,-0.08356787457980051,2.067514731963346,Financeiro,América Latina,17,1,0.8091948036567412,MEI,Média,Parcerias,Centralizada,Básica,Inicial,Média,Neutra,Regular,1,0,0
683,"Galvan, Ross and Davis",8739483,0.2321462301890819,0.9001775731818652,Manufatura,Europa,4,1,0.6728316899204301,MEI,Baixa,Orgânica,Decentralizada,Ampla,Intermediária,Média,Neutra,Ruim,0,0,1
684,Brandt Ltd,4757693,0.16615930720724925,1.859322855663984,Financeiro,América do Norte,43,0,0.49722919501999574,Multinacional,Baixa,Parcerias,Centralizada,Nenhuma,Intermediária,Alta,Inovadora,Ruim,1,0,0
685,Johnson-Chapman,4364694,0.26906722422765916,1.368587463333273,Saúde,América do Norte,26,0,0.9503070137361812,S.A.,Alta,Aquisições,Decentralizada,Básica,Inicial,Fraca,Neutra,Regular,0,0,0
686,Dyer-Curtis,807689,0.4507241141953924,2.0041456343328345,Manufatura,América do Norte,4,0,0.2999384897980636,Limitada,Alta,Orgânica,Decentralizada,Ampla,Intermediária,Alta,Conservadora,Ruim,1,0,1
687,Johnson-Schneider,1396516,0.17258214933732807,2.47731047864832,Tecnologia,América Latina,1,1,0.019167887524977778,Limitada,Alta,Aquisições,Decentralizada,Básica,Inicial,Média,Conservadora,Excelente,1,0,1
688,"Simmons, Pope and Munoz",3563351,0.20665243728395838,0.5815624417690269,Tecnologia,Ásia,7,1,0.43198937146344085,Limitada,Média,Orgânica,Centralizada,Nenhuma,Intermediária,Fraca,Neutra,Excelente,0,0,0
689,Tate-Evans,9753648,-0.13726156259154054,2.4871567397439946,Tecnologia,América Latina,30,1,0.03301193590032725,Limitada,Alta,Parcerias,Decentralizada,Nenhuma,Intermediária,Alta,Neutra,Boa,1,0,0
690,Hawkins Ltd,1954971,0.3023450501360406,0.3155491702786576,Manufatura,Europa,9,1,0.9539367525264087,MEI,Média,Aquisições,Centralizada,Nenhuma,Avançada,Média,Conservadora,Boa,0,0,0
691,Phillips Group,9138807,0.07993364476290932,0.10556211497155328,Saúde,Europa,35,0,0.2099180457480515,S.A.,Média,Orgânica,Centralizada,Nenhuma,Inicial,Alta,Neutra,Boa,1,1,0
692,Fernandez PLC,1949396,0.48370766706380514,0.20598864682679502,Financeiro,Europa,8,1,0.7889270239488795,S.A.,Média,Parcerias,Decentralizada,Nenhuma,Intermediária,Alta,Inovadora,Excelente,0,0,0
693,Pittman-Williams,2791276,0.37622181091696216,0.9202777713682281,Financeiro,Europa,24,0,0.7745720831743649,Multinacional,Média,Aquisições,Decentralizada,Básica,Inicial,Alta,Neutra,Excelente,0,0,0
694,Smith Group,9117469,0.16573672836128278,1.618975193628242,Tecnologia,América do Norte,19,1,0.21772889968293352,MEI,Alta,Orgânica,Decentralizada,Nenhuma,Avançada,Fraca,Inovadora,Excelente,1,0,0
695,"Hughes, Oconnor and Christensen",2626954,-0.11374414207948379,0.2656708981308391,Tecnologia,América do Norte,36,0,0.6212265304801673,Limitada,Média,Aquisições,Centralizada,Nenhuma,Inicial,Média,Inovadora,Boa,0,1,0
696,Acosta and Sons,6649546,0.40159105529641237,0.11359795487096146,Manufatura,América Latina,43,0,0.04807896848645021,S.A.,Alta,Orgânica,Centralizada,Ampla,Avançada,Média,Inovadora,Boa,1,0,0
697,Duncan-Taylor,8107407,0.3598467667968151,2.3490184683011073,Saúde,Ásia,27,1,0.48357458570386747,S.A.,Alta,Parcerias,Decentralizada,Nenhuma,Inicial,Média,Neutra,Boa,1,0,0
698,Jones PLC,7485034,-0.07079040932407693,2.0726239262558313,Financeiro,Europa,32,1,0.014647127272486737,MEI,Média,Parcerias,Decentralizada,Ampla,Inicial,Média,Inovadora,Boa,1,0,0
699,Rice-Archer,7163410,0.006694802454217028,2.0420396107336742,Manufatura,América Latina,14,0,0.9211438801808418,Multinacional,Alta,Aquisições,Centralizada,Ampla,Avançada,Fraca,Inovadora,Boa,1,1,0
700,"Castro, Hammond and Swanson",9150222,0.35538508070348607,2.222618261204745,Financeiro,América do Norte,18,1,0.9760860241995717,Multinacional,Baixa,Aquisições,Centralizada,Ampla,Intermediária,Alta,Neutra,Boa,1,0,0
701,"Barnett, Hernandez and Willis",8101482,-0.07034008741681326,1.7800822546530506,Tecnologia,América do Norte,28,1,0.22228276663858526,Limitada,Alta,Orgânica,Decentralizada,Básica,Intermediária,Média,Inovadora,Excelente,1,0,0
702,Short Group,9155605,0.44242674241996405,0.35056991139539545,Financeiro,Ásia,29,0,0.20810603459637278,Multinacional,Alta,Parcerias,Centralizada,Básica,Intermediária,Fraca,Neutra,Regular,1,0,0
703,Levy-Turner,1172647,0.09716919763745328,1.0578404513769353,Saúde,Ásia,16,0,0.7537201765621296,S.A.,Média,Orgânica,Centralizada,Ampla,Inicial,Alta,Conservadora,Regular,0,1,0
704,"Daniel, Johnson and Peterson",1731107,-0.13907272618863897,1.8355587675151108,Saúde,Ásia,35,0,0.25337939882933447,Multinacional,Média,Parcerias,Centralizada,Básica,Inicial,Fraca,Inovadora,Boa,1,1,0
705,Johnson-Horton,9517063,0.3710240504529966,0.7728027058996502,Tecnologia,América Latina,47,0,0.895076559161845,Limitada,Alta,Aquisições,Centralizada,Nenhuma,Intermediária,Fraca,Neutra,Regular,0,0,0
706,"Mcintyre, Fox and Burke",5206563,0.061456778126871295,1.74977527392697,Saúde,América do Norte,31,1,0.5739291361229822,S.A.,Média,Orgânica,Centralizada,Básica,Inicial,Média,Conservadora,Regular,0,0,0
707,Collins-Cooper,8334679,0.16854943590764665,0.15879627584236564,Saúde,América do Norte,4,0,0.3507776230103121,Multinacional,Baixa,Orgânica,Centralizada,Nenhuma,Inicial,Média,Inovadora,Excelente,1,0,1
708,Garcia-Steele,6563768,-0.1213869589121466,0.8347296181110236,Manufatura,Ásia,37,0,0.8326937463494201,Multinacional,Baixa,Parcerias,Decentralizada,Nenhuma,Intermediária,Alta,Inovadora,Boa,0,1,0
709,Oconnor Ltd,9794402,-0.19819118960851234,1.4179128070652143,Financeiro,Europa,17,0,0.4934067004133952,MEI,Média,Parcerias,Centralizada,Básica,Avançada,Alta,Neutra,Boa,0,1,0
710,"Taylor, Giles and Wilson",5706594,0.2465896440553083,1.6170155908149815,Tecnologia,Ásia,39,1,0.9116329137084755,Limitada,Alta,Parcerias,Decentralizada,Básica,Inicial,Média,Conservadora,Regular,0,0,0
711,Walker and Sons,2050367,0.1606226192336121,1.4848975947085858,Tecnologia,América Latina,48,0,0.928014236729381,Multinacional,Baixa,Aquisições,Decentralizada,Ampla,Inicial,Fraca,Neutra,Boa,0,0,0
712,Cross-Watts,2010705,0.215476998386203,1.7746150625762307,Tecnologia,Ásia,46,1,0.16542015212840933,MEI,Baixa,Orgânica,Centralizada,Básica,Inicial,Média,Inovadora,Boa,1,0,0
713,Ballard-Romero,1701596,0.35562069526636136,0.11461299577561378,Tecnologia,Ásia,26,0,0.0023234061319302723,S.A.,Alta,Parcerias,Decentralizada,Básica,Inicial,Alta,Inovadora,Boa,1,0,0
714,Frazier-Jacobs,3891481,0.25262413939600203,0.3422588799460516,Tecnologia,América Latina,48,0,0.9839309401424022,MEI,Média,Aquisições,Decentralizada,Básica,Avançada,Fraca,Inovadora,Boa,0,0,0
715,"Rodriguez, Curtis and Martinez",5223122,-0.077658590020836,2.185466205469948,Saúde,Ásia,39,1,0.9061375361274794,MEI,Baixa,Parcerias,Decentralizada,Nenhuma,Intermediária,Fraca,Inovadora,Regular,1,0,0
716,Harris Inc,7857202,0.05254076337741985,1.736196745816387,Manufatura,América do Norte,41,0,0.05544523570384141,Multinacional,Alta,Orgânica,Centralizada,Nenhuma,Inicial,Fraca,Conservadora,Ruim,1,1,0
717,Mitchell Inc,6448564,0.4341237733514322,0.3710359424464271,Tecnologia,Europa,4,0,0.8330342639410699,Multinacional,Alta,Parcerias,Decentralizada,Nenhuma,Intermediária,Média,Conservadora,Regular,0,0,1
718,White Inc,4250276,0.3389612901761752,2.12097864975659,Manufatura,Ásia,30,1,0.4578049325592066,Multinacional,Baixa,Orgânica,Centralizada,Ampla,Inicial,Média,Neutra,Excelente,1,0,0
719,Carter-Clements,5823601,0.18964594055570205,0.6813549227789606,Manufatura,América Latina,30,0,0.2589616050249752,MEI,Média,Aquisições,Decentralizada,Ampla,Avançada,Alta,Neutra,Ruim,1,0,0
720,Pena PLC,5454075,-0.02104850153350941,1.2478237220685362,Saúde,Europa,22,0,0.8787465236769298,S.A.,Baixa,Aquisições,Decentralizada,Ampla,Intermediária,Fraca,Neutra,Ruim,0,1,0
721,"Adams, Meadows and York",5379548,0.011442351284356509,0.4484716309231847,Tecnologia,América Latina,11,0,0.19666723239030726,Limitada,Alta,Parcerias,Decentralizada,Nenhuma,Avançada,Fraca,Inovadora,Ruim,1,1,0
722,Hill LLC,2482357,0.3123706473099441,1.8042641354120958,Saúde,Europa,2,0,0.9472999994200669,MEI,Baixa,Orgânica,Decentralizada,Básica,Inicial,Média,Neutra,Regular,1,0,1
723,Patterson Inc,8004069,0.3958219825969395,1.7004506104342427,Tecnologia,Europa,44,1,0.20562148769934108,Multinacional,Média,Orgânica,Centralizada,Ampla,Avançada,Alta,Conservadora,Excelente,1,0,0
724,Hunt-Brown,2345131,0.26999726867143004,0.6066699307987268,Saúde,Ásia,12,0,0.6136831877287435,Limitada,Alta,Orgânica,Decentralizada,Ampla,Avançada,Alta,Neutra,Regular,0,0,0
725,Schmidt Inc,4346049,0.3666709830379092,2.172161840456804,Manufatura,América do Norte,30,1,0.22308633452897486,S.A.,Média,Parcerias,Decentralizada,Nenhuma,Inicial,Fraca,Neutra,Excelente,1,0,0
726,"Evans, Clark and Gonzalez",8580473,0.33665929464028416,1.0631344581273092,Tecnologia,Ásia,36,0,0.5456686649686348,Limitada,Baixa,Orgânica,Centralizada,Ampla,Inicial,Média,Conservadora,Regular,0,0,0
727,Taylor LLC,5555770,-0.0952072224301296,0.8020362185697804,Financeiro,América Latina,18,1,0.6839751299151413,Multinacional,Baixa,Orgânica,Centralizada,Básica,Intermediária,Fraca,Conservadora,Regular,0,0,0
728,Parks Group,1172200,0.09676136903931136,0.46559101471488507,Manufatura,América Latina,26,0,0.19022793082013756,MEI,Média,Orgânica,Centralizada,Nenhuma,Inicial,Média,Inovadora,Regular,1,1,0
729,Cohen PLC,3006158,-0.09291133942000615,0.7388032300372899,Financeiro,Europa,7,1,0.5208857827006792,MEI,Baixa,Orgânica,Decentralizada,Nenhuma,Intermediária,Alta,Conservadora,Ruim,0,0,0
